sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
1685,California Controlled Air,254 8 W. Pontiac Way,,Fresno,CA,93705,USA,36.7894187,-119.8314002,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://cacontrolled.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cacontrolled.myhvacshop.com/services/,,
1686,INY Enterprises Inc.,4916 Kelvin Avenue,,Woodland Hills,CA,91364,USA,34.159419,-118.583662,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://cacool.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cacool.myhvacshop.com/services/,,
1687,"California Energy Contractors, Inc.",15138 Stagg Street,,Van Nuys,CA,91405,USA,34.211855,-118.463356,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://caenergy.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://caenergy.myhvacshop.com/services/,,
1688,Johnson Controls,1030 Winding Creek Rd. Ste 100,,Roseville,CA,95678,USA,38.7990481,-121.3110544,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://calair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calair.myhvacshop.com/services/,,
1690,Johnson Controls,1555 S Seventh St,,San Jose,CA,95112,USA,37.3159322,-121.8668793,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://calair3.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calair3.myhvacshop.com/services/,,
1691,California Breeze HVAC,10601 Ashton Ave #202,,Los Angeles,CA,90024,USA,34.060679,-118.433335,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://calbree.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calbree.myhvacshop.com/services/,,
1692,California Comfort Htg,1714 7th St.,,San Fernando,CA,91340,USA,34.297919,-118.431974,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://calcom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calcom.myhvacshop.com/services/,,
1693,Steven Caldwell Heating and Air Conditioning,200 Prospect St,,Watsonville,CA,95076,USA,36.923099,-121.75928,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your 911 For Plumbing&#44; Heating &amp; A/C,info@thehvac.net,http://caldwe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://caldwe.myhvacshop.com/services/,,
1694,California Cooling,1112 Rosedale Ave,,Glendale,CA,91201,USA,34.166799,-118.282633,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://calicoo.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calicoo.myhvacshop.com/services/,,
1695,California Industrial Ref,3197 Cornerstone Dr.,,Mira Loma,CA,91752,USA,34.029621,-117.554612,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://calind.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calind.myhvacshop.com/services/,,
1696,Cal-Kool Air Conditioning,31600 Railroad Canyon Road,,Canyon Lake,CA,92587,USA,33.6715,-117.254191,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://calkoolaircond.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calkoolaircond.myhvacshop.com/services/,,
1697,Cal State Univ Northridge,18111 Nordhoff Street,,Northridge,CA,91330,USA,34.2418007,-118.528266,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://calnor.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calnor.myhvacshop.com/services/,,
1698,California Ref Supply Inc,2596 Nicholson Street,,San Leandro,CA,94577,USA,37.704412,-122.169457,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://calrefsupply.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calrefsupply.myhvacshop.com/services/,,
1700,California Lutheran Univ,60 West Olsen Rd,,Thousand Oaks,CA,91360,USA,34.224648,-118.879859,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://calutheran.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calutheran.myhvacshop.com/services/,,
1701,Calypso Heating and A/C,1713 Sunbeam Lane,,Simi Valley,CA,93065,USA,34.26887,-118.790028,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://calypso.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://calypso.myhvacshop.com/services/,,
1702,Camacho Air,13901 Wallabe Ave,,Sylmar,CA,91342,USA,34.3058279,-118.4571974,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://camach.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://camach.myhvacshop.com/services/,,
1703,Canby,160 North Lane Street,,Tulare,CA,93274,USA,36.211867,-119.3255634,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://www.canbysacs.com,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://www.canbysacs.com,,
1704,Can-AM Heating and A/C,42703 7th St East,,Lancaster,CA,93535,USA,34.659056,-118.117268,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://canhtg.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://canhtg.myhvacshop.com/services/,,
1705,Canoga Park Heating and Air,7227 Eton Ave,,Canoga Park,CA,91303,USA,34.2019926,-118.5955709,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://canoga.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://canoga.myhvacshop.com/services/,,
1706,"Cantrell Aire, Inc.",28150 Crocker Avenue Ste 201,,Santa Clarita,CA,91355,USA,34.436253,-118.5865193,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://cantre.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cantre.myhvacshop.com/services/,,
1707,Capitol Mechanical Inc,7300 Auburn Blvd,,Citrus Heights,CA,95610,USA,38.6982754,-121.2900489,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://capitol.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://capitol.myhvacshop.com/services/,,
1708,"Cardinal Sheet Metal, Inc.",3184 Durahart Street,,Riverside,CA,92507,USA,33.9841114,-117.3497303,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://cardinal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cardinal.myhvacshop.com/services/,,
1710,"Care Contruction Services, Inc.",13610 Imperial Highway Ste 2,,Sante Fe Springs,CA,90670,USA,33.9169848,-118.0383694,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://careconstructio.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://careconstructio.myhvacshop.com/services/,,
1711,Care Heating and Air Conditioning,28737 22nd Street East,,Palmdale,CA,93550,USA,34.5817685,-118.0895989,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://careheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://careheating.myhvacshop.com/services/,,
1712,Carrier,880 Maude Ave Suite B,,Mountain View,CA,94043,USA,37.396202,-122.047776,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://carier.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://carier.myhvacshop.com/services/,,
1713,Carlos Heating and A/C,16250 Ventura Blvd,,Encino,CA,91436,USA,34.156339,-118.487228,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://carlos.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://carlos.myhvacshop.com/services/,,
1715,Carmine Air Conditioning,1728-B Rogers Ave,,San Jose,CA,95112,USA,37.376786,-121.907862,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://carmin.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://carmin.myhvacshop.com/services/,,
1717,Carter Air,28911 Valley Heights Dr,,Agoura Hills,CA,91301,USA,34.15246,-118.754729,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://carter.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://carter.myhvacshop.com/services/,,
1718,Cartera Htg and A/C,37728 Lemsford Ave,,Palmdale,CA,93550,USA,34.568531,-118.071866,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://cartera.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cartera.myhvacshop.com/services/,,
1719,Castle Heating and Air Cond,2090 Ciprian Ave.,,Camarillo,CA,93010,USA,34.239859,-119.019283,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://casheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://casheat.myhvacshop.com/services/,,
1720,Casino Heating and AirCond,250 N Kanan Road,,Oak Park,CA,91377,USA,34.173995,-118.758372,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://casino.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://casino.myhvacshop.com/services/,,
1721,Castillo Heating and A/C,32105 Heather Lane,,Menifee,CA,92584,USA,33.654629,-117.143827,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://castillo.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://castillo.myhvacshop.com/services/,,
1723,Catalina Heating and Air Conditioning,13332 Kerry Street,,Garden Grove,CA,92844,USA,33.769122,-117.958514,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://catalina.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://catalina.myhvacshop.com/services/,,
1726,C C S Heating Venting and Air Condition,5508 Sean Circle #107,,San Jose,CA,95123,USA,37.2537986,-121.8302398,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://ccsheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://ccsheating.myhvacshop.com/services/,,
1727,C and D Refrigeration Inc,311 W Pillsbury St,,Lancaster,CA,93534,USA,34.6910319,-118.1329679,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://cdrefr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cdrefr.myhvacshop.com/services/,,
1728,C and E Enterprises,3051 Coyote Rd,,Palmdale,CA,93550,USA,34.545256,-118.074189,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://ceenter.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://ceenter.myhvacshop.com/services/,,
1729,Celaya and Son Htg and A/C,977 Shulman Ave,,Santa Clara,CA,95050,USA,37.3629835,-121.9512092,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://celaya.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://celaya.myhvacshop.com/services/,,
1731,"Celestial Air Conditioing Co, Inc.",20630 South Leapwood Avenue Suite A,,Carson,CA,90746,USA,33.8431585,-118.2585202,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://celestialair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://celestialair.myhvacshop.com/services/,,
1732,Cen. Cal Refrgrtion Inc,2879 Larkin Avenue,,Clovis,CA,93612,USA,36.799844,-119.696692,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://cencal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cencal.myhvacshop.com/services/,,
1733,Central Heating and A/C,152 Douglas Rd,,Oakley,CA,94561,USA,37.9757436,-121.6920173,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://cenheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cenheat.myhvacshop.com/services/,,
1734,Central California Heat and,5860 17th Ave.,,Sacramento,CA,95828,USA,38.536435,-121.437774,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://cent.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cent.myhvacshop.com/services/,,
1735,Center Plumbing Co.,2001 N. Main St,,Manteca,CA,95336,USA,37.8256468,-121.2178151,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://center.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://center.myhvacshop.com/services/,,
1737,"Central Air, Inc",2340 Gold River Rd Ste. C,,Gold River,CA,95670,USA,38.618009,-121.262261,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://centra.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://centra.myhvacshop.com/services/,,
1739,Central A/C and Heating,1741 Gratton Street,,Riverside,CA,92504,USA,33.899944,-117.402731,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://centralacheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://centralacheat.myhvacshop.com/services/,,
1740,"Central A/C, Inc.",1648-B W. Tulare Ave,,Tulare,CA,93274,USA,36.2113219,-119.3224886,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://centralair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://centralair.myhvacshop.com/services/,,
1741,"Central Air Systems, Inc.",540 South Jefferson Street,,Placentia,CA,92870,USA,33.866408,-117.83612,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://centralairsys.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://centralairsys.myhvacshop.com/services/,,
1744,Central Sierra Energy Ser,183 Spring Creek Dr,,Ione,CA,95640,USA,38.351657,-120.941428,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://centsie.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://centsie.myhvacshop.com/services/,,
1745,C G Heating and Air,10852 Houston St,,North Hollywood,CA,91601,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://cgheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://cgheat.myhvacshop.com/services/,,
1746,Champion Heat and Air,7740 Hyde Park Circle,,Antelope,CA,95843,USA,38.7073899,-121.336949,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://champ.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://champ.myhvacshop.com/services/,,
1747,Champion Industrial Contr,1420 Coldwell Ave,,Modesto,CA,95352,USA,37.6531553,-121.0149224,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://champi.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://champi.myhvacshop.com/services/,,
1749,Chanax-Tech Air Conditioning and Heating,7324 Reseda Blvd #122,,Reseda,CA,91335,USA,34.2034486,-118.5360416,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://chanax.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chanax.myhvacshop.com/services/,,
1750,Chandler's Air Condtioning and Refrigeration,1702 West Fifth Street,,Santa Ana,CA,92703,USA,33.748537,-117.89163,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://chandler.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chandler.myhvacshop.com/services/,,
1751,Chan Ho Air Conditioning,16756 Superior Street,,Northridge,CA,91343,USA,34.246761,-118.497856,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://chanhoair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chanhoair.myhvacshop.com/services/,,
1753,CH Heating and Cooling,2245 East Glenoaks Blvd,,Glendale,CA,91206,USA,34.150444,-118.216577,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://chheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chheating.myhvacshop.com/services/,,
1755,Chill Air Mechanical,301 Maverick Place,,Bonita,CA,91902,USA,32.655081,-117.031561,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://chilla.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chilla.myhvacshop.com/services/,,
1756,Chris Wilson plg and Heatin,1112 Phoenix Ave,,Seaside,CA,93955,USA,36.612895,-121.843059,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://chrisw.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chrisw.myhvacshop.com/services/,,
1757,Chris Levering HVAC,1933 Davis St #251,,San Leandro,CA,94577,USA,37.715117,-122.177814,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://chrle.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chrle.myhvacshop.com/services/,,
1758,C and H Service Co.,12208 Crystal Ridge Way,,Northridge,CA,91326,USA,34.295198,-118.561112,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://chserv.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,http://locate.myhvacshop.com/wp-content/uploads/2015/01/thehvacnet-tiny-logo.png,,,,http://chserv.myhvacshop.com/services/,,
